reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,dispersion_ratio,num_images
L2,0.0005,47,0.874039643515673,0.99832,fc1,val,0.4778358490001025,26032
L2,0.001,32,0.8658958205285802,0.97512,conv1,train,1.6823088335771577,25000
L2,0.001,32,0.8658958205285802,0.97512,conv1,val,1.6959624610336654,26032
L2,0.001,32,0.8658958205285802,0.97512,conv3,train,0.5610309086377174,25000
L2,0.001,32,0.8658958205285802,0.97512,conv3,val,0.5676925197013819,26032
L2,0.001,32,0.8658958205285802,0.97512,fc1,train,0.3757035785488169,25000
L2,0.001,32,0.8658958205285802,0.97512,fc1,val,0.3824695580556105,26032
L2,0.0015,55,0.8695067609096496,0.97248,conv1,train,1.9536156022645614,25000
L2,0.0015,55,0.8695067609096496,0.97248,conv1,val,1.9859061202385677,26032
L2,0.0015,55,0.8695067609096496,0.97248,conv3,train,0.5336784275767624,25000
L2,0.0015,55,0.8695067609096496,0.97248,conv3,val,0.5389951425758147,26032
L2,0.0015,55,0.8695067609096496,0.97248,fc1,train,0.30299742409776337,25000
L2,0.0015,55,0.8695067609096496,0.97248,fc1,val,0.3144393904808896,26032
L2,0.002,41,0.868661647203442,0.9518,conv1,train,2.1066521365220874,25000
L2,0.002,41,0.868661647203442,0.9518,conv1,val,2.1082233682182165,26032
L2,0.002,41,0.868661647203442,0.9518,conv3,train,0.4375428559235979,25000
L2,0.002,41,0.868661647203442,0.9518,conv3,val,0.44905674012948893,26032
L2,0.002,41,0.868661647203442,0.9518,fc1,train,0.24505693889170893,25000
L2,0.002,41,0.868661647203442,0.9518,fc1,val,0.2529872778542725,26032
L2,0.003,1,0.1958743085433313,0.18988,conv1,train,0.43075426423216046,25000
L2,0.003,1,0.1958743085433313,0.18988,conv1,val,0.4147908797787942,26032
L2,0.003,1,0.1958743085433313,0.18988,conv3,train,0.021393902856835272,25000
L2,0.003,1,0.1958743085433313,0.18988,conv3,val,0.020691524359950503,26032
L2,0.003,1,0.1958743085433313,0.18988,fc1,train,0.00822465960984483,25000
L2,0.003,1,0.1958743085433313,0.18988,fc1,val,0.008077435732350851,26032
L2,0.005,1,0.1958743085433313,0.18988,conv1,train,0.4202485253132052,25000
L2,0.005,1,0.1958743085433313,0.18988,conv1,val,0.40194340543467844,26032
L2,0.005,1,0.1958743085433313,0.18988,conv3,train,0.02247838352063049,25000
L2,0.005,1,0.1958743085433313,0.18988,conv3,val,0.021733135126723462,26032
L2,0.005,1,0.1958743085433313,0.18988,fc1,train,0.00976985271922787,25000
L2,0.005,1,0.1958743085433313,0.18988,fc1,val,0.009594454212590782,26032
L2,0.01,1,0.1958743085433313,0.18988,conv1,train,0.3688546300443732,25000
L2,0.01,1,0.1958743085433313,0.18988,conv1,val,0.35544569019911804,26032
L2,0.01,1,0.1958743085433313,0.18988,conv3,train,0.022739098471395276,25000
L2,0.01,1,0.1958743085433313,0.18988,conv3,val,0.022043933179471894,26032
L2,0.01,1,0.1958743085433313,0.18988,fc1,train,0.00809349806693417,25000
L2,0.01,1,0.1958743085433313,0.18988,fc1,val,0.00797208210534645,26032
L2,0.02,1,0.1958743085433313,0.18988,conv1,train,0.31386605157629005,25000
L2,0.02,1,0.1958743085433313,0.18988,conv1,val,0.29794405091957815,26032
L2,0.02,1,0.1958743085433313,0.18988,conv3,train,0.018982635834486665,25000
L2,0.02,1,0.1958743085433313,0.18988,conv3,val,0.018346853472502957,26032
L2,0.02,1,0.1958743085433313,0.18988,fc1,train,0.007515372641334143,25000
L2,0.02,1,0.1958743085433313,0.18988,fc1,val,0.007380287361077425,26032
L2,0.05,1,0.1958743085433313,0.18988,conv1,train,0.24013376334616168,25000
L2,0.05,1,0.1958743085433313,0.18988,conv1,val,0.22615818934588405,26032
L2,0.05,1,0.1958743085433313,0.18988,conv3,train,0.01109411279024432,25000
L2,0.05,1,0.1958743085433313,0.18988,conv3,val,0.01069427805298964,26032
L2,0.05,1,0.1958743085433313,0.18988,fc1,train,0.002627788654785458,25000
L2,0.05,1,0.1958743085433313,0.18988,fc1,val,0.002573285850829564,26032
