reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,unique_pctg,entropy,num_images,n_bins
L1,0.0001,24,0.9002,0.93892,conv3,train,0.008,2.6365765929222108e-05,25000,10
L1,0.0001,24,0.9002,0.93892,conv3,val,0.02,1.977432444691658e-05,10000,10
L1,0.0001,24,0.9002,0.93892,fc1,train,0.844,0.6159242032551765,25000,10
L1,0.0001,24,0.9002,0.93892,fc1,val,1.6400000000000001,0.616154814851284,10000,10
L1,0.001,41,0.8483,0.86304,conv1,train,0.024,0.384780014115572,25000,10
L1,0.001,41,0.8483,0.86304,conv1,val,0.06,0.3846081620335579,10000,10
L1,0.001,41,0.8483,0.86304,conv3,train,0.012,0.0003263069474697113,25000,10
L1,0.001,41,0.8483,0.86304,conv3,val,0.02,0.00032957207411527634,10000,10
L1,0.001,41,0.8483,0.86304,fc1,train,0.45199999999999996,0.3326931564116478,25000,10
L1,0.001,41,0.8483,0.86304,fc1,val,1.01,0.3334359602048993,10000,10
L1,0.01,1,0.1,0.10104,conv1,train,0.004,0.0,25000,10
L1,0.01,1,0.1,0.10104,conv1,val,0.01,0.0,10000,10
L1,0.01,1,0.1,0.10104,conv3,train,0.004,0.0,25000,10
L1,0.01,1,0.1,0.10104,conv3,val,0.01,0.0,10000,10
L1,0.01,1,0.1,0.10104,fc1,train,0.004,0.0,25000,10
L1,0.01,1,0.1,0.10104,fc1,val,0.01,0.0,10000,10
L1,0.05,1,0.1,0.10268,conv1,train,0.004,0.0,25000,10
L1,0.05,1,0.1,0.10268,conv1,val,0.01,0.0,10000,10
L1,0.05,1,0.1,0.10268,conv3,train,0.004,0.0,25000,10
L1,0.05,1,0.1,0.10268,conv3,val,0.01,0.0,10000,10
L1,0.05,1,0.1,0.10268,fc1,train,0.004,0.0,25000,10
L1,0.05,1,0.1,0.10268,fc1,val,0.01,0.0,10000,10
L1,0.1,1,0.1,0.10268,conv1,train,0.008,0.008418112554550172,25000,10
L1,0.1,1,0.1,0.10268,conv1,val,0.02,0.008225515127182007,10000,10
L1,0.1,1,0.1,0.10268,conv3,train,0.004,0.0,25000,10
L1,0.1,1,0.1,0.10268,conv3,val,0.01,0.0,10000,10
